timestamp_ms,source,can_id,speed_kmh,rpm,throttle_pct,engine_load_pct,maf_g_s,coolant_temp_c,session_label,obd_latency_ms
1787597161729,CAN_DBC,0x200,,,51.0,42.7,,,Esportivo,
1787597161730,CAN_DBC,0x100,83.0,3617,,,,,Esportivo,
1787597161776,OBD_PID,0x706,,,,,,87.0,Esportivo,1.340
1787597161779,CAN_DBC,0x200,,,51.8,43.9,,,Esportivo,
1787597161829,CAN_DBC,0x200,,,53.7,44.7,,,Esportivo,
1787597161831,CAN_DBC,0x100,86.0,3747,,,,,Esportivo,
1787597161877,OBD_PID,0x701,87.0,,,,,,Esportivo,1.712
1787597161879,CAN_DBC,0x200,,,54.9,45.9,,,Esportivo,
1787597161929,CAN_DBC,0x200,,,56.9,47.8,,,Esportivo,
1787597161931,CAN_DBC,0x100,91.0,3935,,,,,Esportivo,
1787597161931,CAN_DBC,0x300,,,,,,87.0,Esportivo,
1787597161977,OBD_PID,0x702,,3935,,,,,Esportivo,1.213
1787597161979,CAN_DBC,0x200,,,58.8,49.8,,,Esportivo,
1787597162029,CAN_DBC,0x200,,,60.8,51.0,,,Esportivo,
1787597162030,CAN_DBC,0x100,97.0,4170,,,,,Esportivo,
1787597162078,OBD_PID,0x703,,,61.2,,,,Esportivo,1.630
1787597162079,CAN_DBC,0x200,,,62.7,52.9,,,Esportivo,
1787597162129,CAN_DBC,0x200,,,64.7,54.9,,,Esportivo,
1787597162131,CAN_DBC,0x100,104.0,4429,,,,,Esportivo,
1787597162178,OBD_PID,0x704,,,,54.9,,,Esportivo,1.050
1787597162179,CAN_DBC,0x200,,,66.7,55.7,,,Esportivo,
1787597162229,CAN_DBC,0x200,,,69.8,58.8,,,Esportivo,
1787597162241,CAN_DBC,0x100,112.0,4711,,,,,Esportivo,
1787597162287,CAN_DBC,0x200,,,71.8,60.8,,,Esportivo,
1787597162305,OBD_PID,0x705,,,,,37.14,,Esportivo,18.611
1787597162342,CAN_DBC,0x200,,,74.9,62.7,,,Esportivo,
1787597162342,CAN_DBC,0x100,120.0,5005,,,,,Esportivo,
1787597162379,CAN_DBC,0x200,,,76.9,64.7,,,Esportivo,
1787597162402,OBD_PID,0x706,,,,,,87.0,Esportivo,1.601
1787597162429,CAN_DBC,0x200,,,78.8,66.7,,,Esportivo,
1787597162429,CAN_DBC,0x100,127.0,5288,,,,,Esportivo,
1787597162481,CAN_DBC,0x200,,,82.0,68.6,,,Esportivo,
1787597162503,OBD_PID,0x701,132.0,,,,,,Esportivo,1.949
1787597162529,CAN_DBC,0x200,,,83.9,71.0,,,Esportivo,
1787597162530,CAN_DBC,0x100,135.0,5570,,,,,Esportivo,
1787597162579,CAN_DBC,0x200,,,85.9,72.9,,,Esportivo,
1787597162603,OBD_PID,0x702,,5711,,,,,Esportivo,1.415
1787597162629,CAN_DBC,0x200,,,87.8,73.7,,,Esportivo,
1787597162630,CAN_DBC,0x100,142.0,5829,,,,,Esportivo,
1787597162679,CAN_DBC,0x200,,,89.8,75.7,,,Esportivo,
1787597162704,OBD_PID,0x703,,,90.2,,,,Esportivo,1.876
1787597162729,CAN_DBC,0x200,,,91.8,77.6,,,Esportivo,
1787597162729,CAN_DBC,0x100,148.0,6064,,,,,Esportivo,
1787597162779,CAN_DBC,0x200,,,93.7,78.8,,,Esportivo,
1787597162804,OBD_PID,0x704,,,,78.8,,,Esportivo,1.403
1787597162829,CAN_DBC,0x200,,,94.9,80.0,,,Esportivo,
1787597162830,CAN_DBC,0x100,153.0,6252,,,,,Esportivo,
1787597162879,CAN_DBC,0x200,,,96.9,82.0,,,Esportivo,
1787597162906,OBD_PID,0x705,,,,,65.63,,Esportivo,1.895
1787597162929,CAN_DBC,0x200,,,97.6,82.7,,,Esportivo,
1787597162930,CAN_DBC,0x100,156.0,6382,,,,,Esportivo,
1787597162930,CAN_DBC,0x300,,,,,,87.0,Esportivo,
1787597162979,CAN_DBC,0x200,,,98.8,83.9,,,Esportivo,
1787597163006,OBD_PID,0x706,,,,,,87.0,Esportivo,1.319
1787597163029,CAN_DBC,0x200,,,98.8,83.9,,,Esportivo,
1787597163029,CAN_DBC,0x100,159.0,6476,,,,,Esportivo,
1787597163079,CAN_DBC,0x200,,,98.8,83.9,,,Esportivo,
1787597163107,OBD_PID,0x701,160.0,,,,,,Esportivo,1.806
1787597163129,CAN_DBC,0x200,,,100.0,84.7,,,Esportivo,
1787597163129,CAN_DBC,0x100,160.0,6500,,,,,Esportivo,
1787597163179,CAN_DBC,0x200,,,98.8,83.9,,,Esportivo,
1787597163207,OBD_PID,0x702,,6488,,,,,Esportivo,1.298
1787597163229,CAN_DBC,0x200,,,98.8,83.9,,,Esportivo,
1787597163229,CAN_DBC,0x100,159.0,6476,,,,,Esportivo,
1787597163279,CAN_DBC,0x200,,,98.8,83.9,,,Esportivo,
1787597163308,OBD_PID,0x703,,,98.8,,,,Esportivo,1.742
1787597163329,CAN_DBC,0x200,,,97.6,82.7,,,Esportivo,
1787597163329,CAN_DBC,0x100,156.0,6382,,,,,Esportivo,
1787597163379,CAN_DBC,0x200,,,96.9,82.0,,,Esportivo,
1787597163408,OBD_PID,0x704,,,,82.0,,,Esportivo,1.199
1787597163429,CAN_DBC,0x200,,,94.9,80.0,,,Esportivo,
1787597163430,CAN_DBC,0x100,153.0,6252,,,,,Esportivo,
1787597163479,CAN_DBC,0x200,,,93.7,78.8,,,Esportivo,
1787597163509,OBD_PID,0x705,,,,,61.41,,Esportivo,1.645
1787597163529,CAN_DBC,0x200,,,91.8,77.6,,,Esportivo,
1787597163529,CAN_DBC,0x100,148.0,6064,,,,,Esportivo,
1787597163579,CAN_DBC,0x200,,,89.8,75.7,,,Esportivo,
1787597163609,OBD_PID,0x706,,,,,,87.0,Esportivo,1.055
1787597163629,CAN_DBC,0x200,,,87.8,73.7,,,Esportivo,
1787597163629,CAN_DBC,0x100,142.0,5829,,,,,Esportivo,
1787597163680,CAN_DBC,0x200,,,85.9,72.9,,,Esportivo,
1787597163710,OBD_PID,0x701,139.0,,,,,,Esportivo,1.518
1787597163729,CAN_DBC,0x200,,,83.9,71.0,,,Esportivo,
1787597163730,CAN_DBC,0x100,135.0,5570,,,,,Esportivo,
1787597163779,CAN_DBC,0x200,,,82.0,68.6,,,Esportivo,
1787597163811,OBD_PID,0x702,,5441,,,,,Esportivo,1.756
1787597163829,CAN_DBC,0x200,,,78.8,66.7,,,Esportivo,
1787597163830,CAN_DBC,0x100,127.0,5288,,,,,Esportivo,
1787597163879,CAN_DBC,0x200,,,76.9,64.7,,,Esportivo,
1787597163934,OBD_PID,0x703,,,76.9,,,,Esportivo,15.865
1787597163934,CAN_DBC,0x200,,,74.9,62.7,,,Esportivo,
1787597163934,CAN_DBC,0x100,120.0,5005,,,,,Esportivo,
1787597163934,CAN_DBC,0x300,,,,,,87.0,Esportivo,
1787597163987,CAN_DBC,0x200,,,71.8,60.8,,,Esportivo,
1787597164029,CAN_DBC,0x200,,,69.8,58.8,,,Esportivo,
1787597164030,CAN_DBC,0x100,112.0,4711,,,,,Esportivo,
1787597164049,OBD_PID,0x704,,,,58.8,,,Esportivo,2.251
1787597164079,CAN_DBC,0x200,,,66.7,55.7,,,Esportivo,
1787597164129,CAN_DBC,0x200,,,64.7,54.9,,,Esportivo,
1787597164130,CAN_DBC,0x100,104.0,4429,,,,,Esportivo,
1787597164149,OBD_PID,0x705,,,,,30.60,,Esportivo,1.658
1787597164179,CAN_DBC,0x200,,,62.7,52.9,,,Esportivo,
1787597164229,CAN_DBC,0x200,,,60.8,51.0,,,Esportivo,
1787597164230,CAN_DBC,0x100,97.0,4170,,,,,Esportivo,
1787597164249,OBD_PID,0x706,,,,,,87.0,Esportivo,1.157
1787597164279,CAN_DBC,0x200,,,58.8,49.8,,,Esportivo,
1787597164329,CAN_DBC,0x200,,,56.9,47.8,,,Esportivo,
1787597164330,CAN_DBC,0x100,91.0,3935,,,,,Esportivo,
1787597164351,OBD_PID,0x701,92.0,,,,,,Esportivo,1.703
1787597164379,CAN_DBC,0x200,,,54.9,45.9,,,Esportivo,
1787597164429,CAN_DBC,0x200,,,53.7,44.7,,,Esportivo,
1787597164430,CAN_DBC,0x100,86.0,3747,,,,,Esportivo,
1787597164452,OBD_PID,0x702,,3747,,,,,Esportivo,1.882
1787597164479,CAN_DBC,0x200,,,51.8,43.9,,,Esportivo,
1787597164529,CAN_DBC,0x200,,,51.0,42.7,,,Esportivo,
1787597164529,CAN_DBC,0x100,83.0,3617,,,,,Esportivo,
1787597164552,OBD_PID,0x703,,,51.0,,,,Esportivo,1.389
1787597164579,CAN_DBC,0x200,,,49.8,42.0,,,Esportivo,
1787597164629,CAN_DBC,0x200,,,49.8,42.0,,,Esportivo,
1787597164631,CAN_DBC,0x100,80.0,3523,,,,,Esportivo,
1787597164653,OBD_PID,0x704,,,,42.0,,,Esportivo,1.915
1787597164679,CAN_DBC,0x200,,,49.8,42.0,,,Esportivo,
1787597164730,CAN_DBC,0x200,,,49.8,42.0,,,Esportivo,
1787597164730,CAN_DBC,0x100,80.0,3500,,,,,Esportivo,
1787597164753,OBD_PID,0x705,,,,,18.80,,Esportivo,1.354
1787597164779,CAN_DBC,0x200,,,49.8,42.0,,,Esportivo,
1787597164829,CAN_DBC,0x200,,,49.8,42.0,,,Esportivo,
1787597164830,CAN_DBC,0x100,80.0,3523,,,,,Esportivo,
1787597164854,OBD_PID,0x706,,,,,,87.0,Esportivo,1.769
1787597164879,CAN_DBC,0x200,,,49.8,42.0,,,Esportivo,
1787597164930,CAN_DBC,0x200,,,51.0,42.7,,,Esportivo,
1787597164930,CAN_DBC,0x100,83.0,3617,,,,,Esportivo,
1787597164930,CAN_DBC,0x300,,,,,,87.0,Esportivo,
1787597164954,OBD_PID,0x701,83.0,,,,,,Esportivo,1.173
1787597164979,CAN_DBC,0x200,,,51.8,43.9,,,Esportivo,
1787597165029,CAN_DBC,0x200,,,53.7,44.7,,,Esportivo,
1787597165030,CAN_DBC,0x100,86.0,3747,,,,,Esportivo,
1787597165055,OBD_PID,0x702,,3747,,,,,Esportivo,1.602
1787597165079,CAN_DBC,0x200,,,54.9,45.9,,,Esportivo,
1787597165129,CAN_DBC,0x200,,,56.9,47.8,,,Esportivo,
1787597165130,CAN_DBC,0x100,91.0,3935,,,,,Esportivo,
1787597165155,OBD_PID,0x703,,,56.9,,,,Esportivo,1.150
1787597165179,CAN_DBC,0x200,,,58.8,49.8,,,Esportivo,
1787597165229,CAN_DBC,0x200,,,60.8,51.0,,,Esportivo,
1787597165230,CAN_DBC,0x100,97.0,4170,,,,,Esportivo,
1787597165256,OBD_PID,0x704,,,,51.0,,,Esportivo,1.524
1787597165279,CAN_DBC,0x200,,,62.7,52.9,,,Esportivo,
1787597165329,CAN_DBC,0x200,,,64.7,54.9,,,Esportivo,
1787597165330,CAN_DBC,0x100,104.0,4429,,,,,Esportivo,
1787597165356,OBD_PID,0x705,,,,,30.60,,Esportivo,0.953
1787597165379,CAN_DBC,0x200,,,66.7,55.7,,,Esportivo,
1787597165429,CAN_DBC,0x200,,,69.8,58.8,,,Esportivo,
1787597165430,CAN_DBC,0x100,112.0,4711,,,,,Esportivo,
1787597165457,OBD_PID,0x706,,,,,,87.0,Esportivo,1.416
1787597165479,CAN_DBC,0x200,,,71.8,60.8,,,Esportivo,
1787597165529,CAN_DBC,0x200,,,74.9,62.7,,,Esportivo,
1787597165529,CAN_DBC,0x100,120.0,5005,,,,,Esportivo,
1787597165582,OBD_PID,0x701,120.0,,,,,,Esportivo,13.687
1787597165583,CAN_DBC,0x200,,,76.9,64.7,,,Esportivo,
1787597165643,CAN_DBC,0x200,,,78.8,66.7,,,Esportivo,
1787597165643,CAN_DBC,0x100,127.0,5288,,,,,Esportivo,
1787597165679,CAN_DBC,0x200,,,82.0,68.6,,,Esportivo,
1787597165687,OBD_PID,0x702,,5441,,,,,Esportivo,1.169
1787597165729,CAN_DBC,0x200,,,83.9,71.0,,,Esportivo,
1787597165730,CAN_DBC,0x100,135.0,5570,,,,,Esportivo,
1787597165779,CAN_DBC,0x200,,,85.9,72.9,,,Esportivo,
1787597165788,OBD_PID,0x703,,,85.9,,,,Esportivo,1.733
1787597165829,CAN_DBC,0x200,,,87.8,73.7,,,Esportivo,
1787597165830,CAN_DBC,0x100,142.0,5829,,,,,Esportivo,
1787597165879,CAN_DBC,0x200,,,89.8,75.7,,,Esportivo,
1787597165888,OBD_PID,0x704,,,,76.1,,,Esportivo,1.046
1787597165929,CAN_DBC,0x200,,,91.8,77.6,,,Esportivo,
1787597165930,CAN_DBC,0x100,148.0,6064,,,,,Esportivo,
1787597165930,CAN_DBC,0x300,,,,,,87.0,Esportivo,
1787597165979,CAN_DBC,0x200,,,93.7,78.8,,,Esportivo,
1787597165989,OBD_PID,0x705,,,,,61.41,,Esportivo,1.269
1787597166029,CAN_DBC,0x200,,,94.9,80.0,,,Esportivo,
1787597166030,CAN_DBC,0x100,153.0,6252,,,,,Esportivo,
1787597166079,CAN_DBC,0x200,,,96.9,82.0,,,Esportivo,
1787597166090,OBD_PID,0x706,,,,,,87.0,Esportivo,1.722
1787597166129,CAN_DBC,0x200,,,97.6,82.7,,,Esportivo,
1787597166130,CAN_DBC,0x100,156.0,6382,,,,,Esportivo,
1787597166179,CAN_DBC,0x200,,,98.8,83.9,,,Esportivo,
1787597166190,OBD_PID,0x701,158.0,,,,,,Esportivo,1.088
1787597166229,CAN_DBC,0x200,,,98.8,83.9,,,Esportivo,
1787597166230,CAN_DBC,0x100,159.0,6476,,,,,Esportivo,
1787597166279,CAN_DBC,0x200,,,98.8,83.9,,,Esportivo,
1787597166291,OBD_PID,0x702,,6488,,,,,Esportivo,1.605
1787597166329,CAN_DBC,0x200,,,100.0,84.7,,,Esportivo,
1787597166330,CAN_DBC,0x100,160.0,6500,,,,,Esportivo,
1787597166379,CAN_DBC,0x200,,,98.8,83.9,,,Esportivo,
1787597166391,OBD_PID,0x703,,,98.8,,,,Esportivo,1.129
1787597166429,CAN_DBC,0x200,,,98.8,83.9,,,Esportivo,
1787597166430,CAN_DBC,0x100,159.0,6476,,,,,Esportivo,
1787597166479,CAN_DBC,0x200,,,98.8,83.9,,,Esportivo,
1787597166492,OBD_PID,0x704,,,,83.9,,,Esportivo,1.611
1787597166529,CAN_DBC,0x200,,,97.6,82.7,,,Esportivo,
1787597166530,CAN_DBC,0x100,156.0,6382,,,,,Esportivo,
1787597166579,CAN_DBC,0x200,,,96.9,82.0,,,Esportivo,
1787597166592,OBD_PID,0x705,,,,,65.63,,Esportivo,1.017
1787597166629,CAN_DBC,0x200,,,94.9,80.0,,,Esportivo,
1787597166629,CAN_DBC,0x100,153.0,6252,,,,,Esportivo,
1787597166679,CAN_DBC,0x200,,,93.7,78.8,,,Esportivo,
1787597166693,OBD_PID,0x706,,,,,,87.0,Esportivo,1.798
1787597166729,CAN_DBC,0x200,,,91.8,77.6,,,Esportivo,
1787597166730,CAN_DBC,0x100,148.0,6064,,,,,Esportivo,
1787597166779,CAN_DBC,0x200,,,89.8,75.7,,,Esportivo,
1787597166794,OBD_PID,0x701,145.0,,,,,,Esportivo,1.942
1787597166829,CAN_DBC,0x200,,,87.8,73.7,,,Esportivo,
1787597166830,CAN_DBC,0x100,142.0,5829,,,,,Esportivo,
1787597166879,CAN_DBC,0x200,,,85.9,72.9,,,Esportivo,
1787597166894,OBD_PID,0x702,,5711,,,,,Esportivo,1.444
1787597166929,CAN_DBC,0x200,,,83.9,71.0,,,Esportivo,
1787597166930,CAN_DBC,0x100,135.0,5570,,,,,Esportivo,
1787597166930,CAN_DBC,0x300,,,,,,87.0,Esportivo,
1787597166979,CAN_DBC,0x200,,,82.0,68.6,,,Esportivo,
1787597166995,OBD_PID,0x703,,,82.0,,,,Esportivo,1.987
1787597167029,CAN_DBC,0x200,,,78.8,66.7,,,Esportivo,
1787597167030,CAN_DBC,0x100,127.0,5288,,,,,Esportivo,
1787597167079,CAN_DBC,0x200,,,76.9,64.7,,,Esportivo,
1787597167095,OBD_PID,0x704,,,,65.1,,,Esportivo,1.385
1787597167129,CAN_DBC,0x200,,,74.9,62.7,,,Esportivo,
1787597167130,CAN_DBC,0x100,120.0,5005,,,,,Esportivo,
1787597167179,CAN_DBC,0x200,,,71.8,60.8,,,Esportivo,
1787597167196,OBD_PID,0x705,,,,,37.14,,Esportivo,1.454
1787597167242,CAN_DBC,0x200,,,69.8,58.8,,,Esportivo,
1787597167242,CAN_DBC,0x100,112.0,4711,,,,,Esportivo,
1787597167294,CAN_DBC,0x200,,,66.7,55.7,,,Esportivo,
1787597167322,OBD_PID,0x706,,,,,,87.0,Esportivo,2.288
1787597167329,CAN_DBC,0x200,,,64.7,54.9,,,Esportivo,
1787597167329,CAN_DBC,0x100,104.0,4429,,,,,Esportivo,
1787597167379,CAN_DBC,0x200,,,62.7,52.9,,,Esportivo,
1787597167424,OBD_PID,0x701,101.0,,,,,,Esportivo,1.234
1787597167429,CAN_DBC,0x200,,,60.8,51.0,,,Esportivo,
1787597167429,CAN_DBC,0x100,97.0,4170,,,,,Esportivo,
1787597167479,CAN_DBC,0x200,,,58.8,49.8,,,Esportivo,
1787597167525,OBD_PID,0x702,,4052,,,,,Esportivo,1.658
1787597167529,CAN_DBC,0x200,,,56.9,47.8,,,Esportivo,
1787597167529,CAN_DBC,0x100,91.0,3935,,,,,Esportivo,
1787597167579,CAN_DBC,0x200,,,54.9,45.9,,,Esportivo,
1787597167625,OBD_PID,0x703,,,54.9,,,,Esportivo,1.057
1787597167629,CAN_DBC,0x200,,,53.7,44.7,,,Esportivo,
1787597167629,CAN_DBC,0x100,86.0,3747,,,,,Esportivo,
1787597167679,CAN_DBC,0x200,,,51.8,43.9,,,Esportivo,
1787597167726,OBD_PID,0x704,,,,43.9,,,Esportivo,1.546
1787597167729,CAN_DBC,0x200,,,51.0,42.7,,,Esportivo,
1787597167729,CAN_DBC,0x100,83.0,3617,,,,,Esportivo,
1787597167779,CAN_DBC,0x200,,,49.8,42.0,,,Esportivo,
1787597167827,OBD_PID,0x705,,,,,18.80,,Esportivo,1.965
1787597167829,CAN_DBC,0x200,,,49.8,42.0,,,Esportivo,
1787597167829,CAN_DBC,0x100,80.0,3523,,,,,Esportivo,
1787597167879,CAN_DBC,0x200,,,49.8,42.0,,,Esportivo,
1787597167927,OBD_PID,0x706,,,,,,87.0,Esportivo,1.374
1787597167929,CAN_DBC,0x200,,,49.8,42.0,,,Esportivo,
1787597167929,CAN_DBC,0x100,80.0,3500,,,,,Esportivo,
1787597167929,CAN_DBC,0x300,,,,,,87.0,Esportivo,
1787597167979,CAN_DBC,0x200,,,49.8,42.0,,,Esportivo,
1787597168028,OBD_PID,0x701,80.0,,,,,,Esportivo,1.908
1787597168029,CAN_DBC,0x200,,,49.8,42.0,,,Esportivo,
1787597168029,CAN_DBC,0x100,80.0,3523,,,,,Esportivo,
1787597168079,CAN_DBC,0x200,,,49.8,42.0,,,Esportivo,
1787597168128,OBD_PID,0x702,,3558,,,,,Esportivo,1.291
1787597168129,CAN_DBC,0x200,,,51.0,42.7,,,Esportivo,
1787597168129,CAN_DBC,0x100,83.0,3617,,,,,Esportivo,
1787597168179,CAN_DBC,0x200,,,51.8,43.9,,,Esportivo,
1787597168229,CAN_DBC,0x200,,,53.7,44.7,,,Esportivo,
1787597168230,CAN_DBC,0x100,86.0,3747,,,,,Esportivo,
1787597168230,OBD_PID,0x703,,,54.1,,,,Esportivo,2.847
1787597168279,CAN_DBC,0x200,,,54.9,45.9,,,Esportivo,
1787597168329,CAN_DBC,0x200,,,56.9,47.8,,,Esportivo,
1787597168330,CAN_DBC,0x100,91.0,3935,,,,,Esportivo,
1787597168330,OBD_PID,0x704,,,,47.8,,,Esportivo,2.163
1787597168379,CAN_DBC,0x200,,,58.8,49.8,,,Esportivo,
1787597168429,CAN_DBC,0x200,,,60.8,51.0,,,Esportivo,
1787597168430,CAN_DBC,0x100,97.0,4170,,,,,Esportivo,
1787597168430,OBD_PID,0x705,,,,,26.89,,Esportivo,1.949
1787597168479,CAN_DBC,0x200,,,62.7,52.9,,,Esportivo,
1787597168529,CAN_DBC,0x200,,,64.7,54.9,,,Esportivo,
1787597168530,CAN_DBC,0x100,104.0,4429,,,,,Esportivo,
1787597168530,OBD_PID,0x706,,,,,,87.0,Esportivo,1.496
1787597168579,CAN_DBC,0x200,,,66.7,55.7,,,Esportivo,
1787597168629,CAN_DBC,0x200,,,69.8,58.8,,,Esportivo,
1787597168629,CAN_DBC,0x100,112.0,4711,,,,,Esportivo,
1787597168633,OBD_PID,0x701,112.0,,,,,,Esportivo,2.866
1787597168679,CAN_DBC,0x200,,,71.8,60.8,,,Esportivo,
1787597168729,CAN_DBC,0x200,,,74.9,62.7,,,Esportivo,
1787597168730,CAN_DBC,0x100,120.0,5005,,,,,Esportivo,
1787597168735,OBD_PID,0x702,,5005,,,,,Esportivo,1.339
1787597168779,CAN_DBC,0x200,,,76.9,64.7,,,Esportivo,
1787597168829,CAN_DBC,0x200,,,78.8,66.7,,,Esportivo,
1787597168829,CAN_DBC,0x100,127.0,5288,,,,,Esportivo,
1787597168836,OBD_PID,0x703,,,78.8,,,,Esportivo,1.853
1787597168879,CAN_DBC,0x200,,,82.0,68.6,,,Esportivo,
1787597168944,CAN_DBC,0x200,,,83.9,71.0,,,Esportivo,
1787597168944,CAN_DBC,0x100,135.0,5570,,,,,Esportivo,
1787597168944,CAN_DBC,0x300,,,,,,87.0,Esportivo,
1787597168982,OBD_PID,0x704,,,,71.0,,,Esportivo,15.199
1787597168982,CAN_DBC,0x200,,,85.9,72.9,,,Esportivo,
1787597169029,CAN_DBC,0x200,,,87.8,73.7,,,Esportivo,
1787597169030,CAN_DBC,0x100,142.0,5829,,,,,Esportivo,
1787597169079,CAN_DBC,0x200,,,89.8,75.7,,,Esportivo,
1787597169083,OBD_PID,0x705,,,,,56.72,,Esportivo,1.492
