timestamp_ms,source,can_id,speed_kmh,rpm,throttle_pct,engine_load_pct,maf_g_s,coolant_temp_c,session_label,obd_latency_ms
1787595606122,OBD_PID,0x701,111.0,,,,,,Normal,1.344
1787595606131,CAN_DBC,0x200,,,54.9,45.9,,,Normal,
1787595606181,CAN_DBC,0x200,,,55.7,46.7,,,Normal,
1787595606181,CAN_DBC,0x100,115.0,3835,,,,,Normal,
1787595606223,OBD_PID,0x702,,3835,,,,,Normal,1.908
1787595606231,CAN_DBC,0x200,,,56.9,47.8,,,Normal,
1787595606281,CAN_DBC,0x200,,,57.6,48.6,,,Normal,
1787595606282,CAN_DBC,0x100,117.0,3921,,,,,Normal,
1787595606323,OBD_PID,0x703,,,58.0,,,,Normal,1.270
1787595606331,CAN_DBC,0x200,,,58.8,49.8,,,Normal,
1787595606381,CAN_DBC,0x200,,,58.8,49.8,,,Normal,
1787595606382,CAN_DBC,0x100,119.0,3984,,,,,Normal,
1787595606424,OBD_PID,0x704,,,,50.2,,,Normal,1.772
1787595606431,CAN_DBC,0x200,,,58.8,49.8,,,Normal,
1787595606481,CAN_DBC,0x200,,,60.0,51.0,,,Normal,
1787595606483,CAN_DBC,0x100,120.0,4000,,,,,Normal,
1787595606483,CAN_DBC,0x300,,,,,,87.0,Normal,
1787595606535,CAN_DBC,0x200,,,58.8,49.8,,,Normal,
1787595606557,OBD_PID,0x705,,,,,25.60,,Normal,22.089
1787595606592,CAN_DBC,0x200,,,58.8,49.8,,,Normal,
1787595606592,CAN_DBC,0x100,119.0,3984,,,,,Normal,
1787595606631,CAN_DBC,0x200,,,58.8,49.8,,,Normal,
1787595606644,OBD_PID,0x706,,,,,,87.0,Normal,1.573
1787595606681,CAN_DBC,0x200,,,57.6,48.6,,,Normal,
1787595606682,CAN_DBC,0x100,117.0,3921,,,,,Normal,
1787595606731,CAN_DBC,0x200,,,56.9,47.8,,,Normal,
1787595606746,OBD_PID,0x701,116.0,,,,,,Normal,1.757
1787595606781,CAN_DBC,0x200,,,55.7,46.7,,,Normal,
1787595606781,CAN_DBC,0x100,115.0,3835,,,,,Normal,
1787595606831,CAN_DBC,0x200,,,54.9,45.9,,,Normal,
1787595606846,OBD_PID,0x702,,3772,,,,,Normal,1.162
1787595606881,CAN_DBC,0x200,,,53.7,44.7,,,Normal,
1787595606881,CAN_DBC,0x100,111.0,3709,,,,,Normal,
1787595606931,CAN_DBC,0x200,,,51.8,43.9,,,Normal,
1787595606947,OBD_PID,0x703,,,52.2,,,,Normal,1.732
1787595606981,CAN_DBC,0x200,,,51.0,42.7,,,Normal,
1787595606981,CAN_DBC,0x100,106.0,3552,,,,,Normal,
1787595607031,CAN_DBC,0x200,,,48.6,40.8,,,Normal,
1787595607047,OBD_PID,0x704,,,,41.2,,,Normal,1.069
1787595607081,CAN_DBC,0x200,,,46.7,38.8,,,Normal,
1787595607082,CAN_DBC,0x100,101.0,3380,,,,,Normal,
1787595607131,CAN_DBC,0x200,,,44.7,37.6,,,Normal,
1787595607148,OBD_PID,0x705,,,,,15.68,,Normal,1.525
1787595607181,CAN_DBC,0x200,,,42.7,35.7,,,Normal,
1787595607182,CAN_DBC,0x100,95.0,3192,,,,,Normal,
1787595607231,CAN_DBC,0x200,,,40.8,33.7,,,Normal,
1787595607248,OBD_PID,0x706,,,,,,87.0,Normal,1.012
1787595607281,CAN_DBC,0x200,,,40.0,33.7,,,Normal,
1787595607281,CAN_DBC,0x100,90.0,3003,,,,,Normal,
1787595607331,CAN_DBC,0x200,,,37.6,31.8,,,Normal,
1787595607349,OBD_PID,0x701,87.0,,,,,,Normal,1.465
1787595607381,CAN_DBC,0x200,,,35.7,29.8,,,Normal,
1787595607381,CAN_DBC,0x100,84.0,2807,,,,,Normal,
1787595607431,CAN_DBC,0x200,,,33.7,27.8,,,Normal,
1787595607449,OBD_PID,0x702,,2705,,,,,Normal,1.042
1787595607481,CAN_DBC,0x200,,,31.8,26.7,,,Normal,
1787595607481,CAN_DBC,0x100,78.0,2619,,,,,Normal,
1787595607482,CAN_DBC,0x300,,,,,,87.0,Normal,
1787595607531,CAN_DBC,0x200,,,29.8,24.7,,,Normal,
1787595607550,OBD_PID,0x703,,,30.2,,,,Normal,1.619
1787595607581,CAN_DBC,0x200,,,27.8,22.7,,,Normal,
1787595607581,CAN_DBC,0x100,73.0,2447,,,,,Normal,
1787595607631,CAN_DBC,0x200,,,26.7,22.0,,,Normal,
1787595607652,OBD_PID,0x704,,,,22.0,,,Normal,1.207
1787595607681,CAN_DBC,0x200,,,24.7,20.8,,,Normal,
1787595607682,CAN_DBC,0x100,68.0,2290,,,,,Normal,
1787595607731,CAN_DBC,0x200,,,23.9,20.0,,,Normal,
1787595607753,OBD_PID,0x705,,,,,5.84,,Normal,1.678
1787595607781,CAN_DBC,0x200,,,22.7,18.8,,,Normal,
1787595607781,CAN_DBC,0x100,64.0,2164,,,,,Normal,
1787595607831,CAN_DBC,0x200,,,22.0,17.6,,,Normal,
1787595607853,OBD_PID,0x706,,,,,,87.0,Normal,1.118
1787595607881,CAN_DBC,0x200,,,20.8,16.9,,,Normal,
1787595607881,CAN_DBC,0x100,62.0,2078,,,,,Normal,
1787595607931,CAN_DBC,0x200,,,20.0,16.9,,,Normal,
1787595607954,OBD_PID,0x701,61.0,,,,,,Normal,1.578
1787595607981,CAN_DBC,0x200,,,20.0,16.9,,,Normal,
1787595607981,CAN_DBC,0x100,60.0,2015,,,,,Normal,
1787595608031,CAN_DBC,0x200,,,20.0,16.9,,,Normal,
1787595608054,OBD_PID,0x702,,2007,,,,,Normal,1.121
1787595608081,CAN_DBC,0x200,,,20.0,16.9,,,Normal,
1787595608082,CAN_DBC,0x100,60.0,2000,,,,,Normal,
1787595608131,CAN_DBC,0x200,,,20.0,16.9,,,Normal,
1787595608155,OBD_PID,0x703,,,20.0,,,,Normal,1.648
1787595608181,CAN_DBC,0x200,,,20.0,16.9,,,Normal,
1787595608181,CAN_DBC,0x100,60.0,2015,,,,,Normal,
1787595608231,CAN_DBC,0x200,,,20.0,16.9,,,Normal,
1787595608255,OBD_PID,0x704,,,,16.9,,,Normal,1.056
1787595608281,CAN_DBC,0x200,,,20.8,16.9,,,Normal,
1787595608290,CAN_DBC,0x100,62.0,2078,,,,,Normal,
1787595608343,CAN_DBC,0x200,,,22.0,17.6,,,Normal,
1787595608386,OBD_PID,0x705,,,,,5.17,,Normal,13.729
1787595608386,CAN_DBC,0x200,,,22.7,18.8,,,Normal,
1787595608386,CAN_DBC,0x100,64.0,2164,,,,,Normal,
1787595608431,CAN_DBC,0x200,,,23.9,20.0,,,Normal,
1787595608481,CAN_DBC,0x200,,,24.7,20.8,,,Normal,
1787595608482,CAN_DBC,0x100,68.0,2290,,,,,Normal,
1787595608482,CAN_DBC,0x300,,,,,,87.0,Normal,
1787595608488,OBD_PID,0x706,,,,,,87.0,Normal,1.372
1787595608531,CAN_DBC,0x200,,,26.7,22.0,,,Normal,
1787595608581,CAN_DBC,0x200,,,27.8,22.7,,,Normal,
1787595608582,CAN_DBC,0x100,73.0,2447,,,,,Normal,
1787595608589,OBD_PID,0x701,73.0,,,,,,Normal,1.225
1787595608631,CAN_DBC,0x200,,,29.8,24.7,,,Normal,
1787595608681,CAN_DBC,0x200,,,31.8,26.7,,,Normal,
1787595608682,CAN_DBC,0x100,78.0,2619,,,,,Normal,
1787595608691,OBD_PID,0x702,,2619,,,,,Normal,1.789
1787595608731,CAN_DBC,0x200,,,33.7,27.8,,,Normal,
1787595608781,CAN_DBC,0x200,,,35.7,29.8,,,Normal,
1787595608782,CAN_DBC,0x100,84.0,2807,,,,,Normal,
1787595608791,OBD_PID,0x703,,,36.1,,,,Normal,1.216
1787595608831,CAN_DBC,0x200,,,37.6,31.8,,,Normal,
1787595608881,CAN_DBC,0x200,,,40.0,33.7,,,Normal,
1787595608882,CAN_DBC,0x100,90.0,3003,,,,,Normal,
1787595608892,OBD_PID,0x704,,,,34.1,,,Normal,1.810
1787595608931,CAN_DBC,0x200,,,40.8,33.7,,,Normal,
1787595608981,CAN_DBC,0x200,,,42.7,35.7,,,Normal,
1787595608982,CAN_DBC,0x100,95.0,3192,,,,,Normal,
1787595608993,OBD_PID,0x705,,,,,14.38,,Normal,1.012
1787595609031,CAN_DBC,0x200,,,44.7,37.6,,,Normal,
1787595609081,CAN_DBC,0x200,,,46.7,38.8,,,Normal,
1787595609082,CAN_DBC,0x100,101.0,3380,,,,,Normal,
1787595609094,OBD_PID,0x706,,,,,,87.0,Normal,1.457
1787595609131,CAN_DBC,0x200,,,48.6,40.8,,,Normal,
1787595609181,CAN_DBC,0x200,,,51.0,42.7,,,Normal,
1787595609184,CAN_DBC,0x100,106.0,3552,,,,,Normal,
1787595609194,OBD_PID,0x701,107.0,,,,,,Normal,1.054
1787595609231,CAN_DBC,0x200,,,51.8,43.9,,,Normal,
1787595609281,CAN_DBC,0x200,,,53.7,44.7,,,Normal,
1787595609282,CAN_DBC,0x100,111.0,3709,,,,,Normal,
1787595609295,OBD_PID,0x702,,3709,,,,,Normal,1.443
1787595609331,CAN_DBC,0x200,,,54.9,45.9,,,Normal,
1787595609381,CAN_DBC,0x200,,,55.7,46.7,,,Normal,
1787595609381,CAN_DBC,0x100,115.0,3835,,,,,Normal,
1787595609395,OBD_PID,0x703,,,56.1,,,,Normal,1.003
1787595609431,CAN_DBC,0x200,,,56.9,47.8,,,Normal,
1787595609481,CAN_DBC,0x200,,,57.6,48.6,,,Normal,
1787595609481,CAN_DBC,0x100,117.0,3921,,,,,Normal,
1787595609482,CAN_DBC,0x300,,,,,,87.0,Normal,
1787595609496,OBD_PID,0x704,,,,49.0,,,Normal,1.897
1787595609531,CAN_DBC,0x200,,,58.8,49.8,,,Normal,
1787595609581,CAN_DBC,0x200,,,58.8,49.8,,,Normal,
1787595609581,CAN_DBC,0x100,119.0,3984,,,,,Normal,
1787595609596,OBD_PID,0x705,,,,,25.60,,Normal,1.112
1787595609632,CAN_DBC,0x200,,,58.8,49.8,,,Normal,
1787595609681,CAN_DBC,0x200,,,60.0,51.0,,,Normal,
